,folder_file,cell_ID,data_type,drug,replication_no,aplication_order,drug_in,drug_out,I_setting (nA/'steps'),R_series_Mohm,cell_type,voltage_threshold,max_firing,FI_slope,sag,AP_width,AP_height,AP_slope,mouseline,rheobased_threshold,tau_rc,mean_max_firing,SD_max_firing,mean_FI_slope,SD_FI_slope,mean_rheobased_threshold,mean_voltage_threshold_file,SD_voltage_threshold_file,mean_AP_height_file,mean_AP_slope_file,mean_AP_width
216,JJB221219/t15,DRD221219a,FP,TCB2,3,1,,,,,,"[-30.195, -29.421562, -29.266874, -27.565313, -25.275938, -26.4825, -25.152187, -25.585312, -24.533438, -24.9975, -24.37875, -23.667187, -25.461563, -21.996563, -24.193125, -25.245]",15.767135473271207,0.33333333333333337,"[Sag(val=0.13231273, steady_state=-100.73192, current_inj=-200.0), Sag(val=0.110515974, steady_state=-96.48418, current_inj=-170.0)]","[4.3, 4.4, 4.1, 4.7, 4.6, 5.0, 4.9, 4.9, 4.9, 4.8, 4.8, 4.8, 5.3, 4.5, 4.9, 5.1]","[75.85875, 74.37375, 73.19813, 71.15625, 68.18625, 68.99062, 67.62938, 67.53656, 66.732185, 66.70125, 66.113434, 65.68031, 67.32, 63.762188, 65.92781, 66.94875]","[63.2156244913737, 61.9781239827474, 66.54375249689275, 59.296875, 52.45096059945913, 49.27901676722936, 48.30669948032924, 48.24040004185268, 47.66584668840681, 47.6437486921038, 50.85648756760817, 46.91450936453683, 44.87999979654948, 53.13515663146973, 47.09129333496094, 44.63250223795573]",DRD,62.00000000000003,"[Tau(val=37.6, steady_state=-55.501926, current_inj=40.0), Tau(val=51.8, steady_state=-64.70156, current_inj=10.0)]",16.61640978169382,6.022820524049081,0.6793290043290042,0.5086920117777654,-2715492824891646.0,-25.838613510131836,2.1656031608581543,68.50723266601562,52.008187323342234,4.75
220,JJB221219/t29,DRD221219b,FP,TCB2,1,1,,,,,,"[-36.784687, -35.330624, -34.68094, -36.537186, -34.30969, -35.73281, -35.79469]",27.784097098899586,0.2,"[Sag(val=0.12627408, steady_state=-97.97298, current_inj=-200.0), Sag(val=0.08670064, steady_state=-94.54983, current_inj=-170.0)]","[3.3, 3.5, 3.5, 4.6, 3.5, 3.8, 3.7]","[83.62406, 82.850624, 81.118126, 82.81969, 80.09718, 81.64406, 81.551254]","[92.91562398274739, 82.85062408447266, 90.13125101725261, 46.010937160915795, 88.99687025282118, 74.2218711159446, 81.55125427246094]",DRD,35.00000000000002,"[Tau(val=118.2, steady_state=-50.304817, current_inj=40.0)]",16.61640978169382,6.022820524049081,0.6793290043290042,0.5086920117777654,-2715492824891646.0,-35.59580612182617,0.8383113145828247,81.95784759521484,79.52549026951645,3.6999999999999997
221,JJB221219/t30,DRD221219b,FP,TCB2,2,1,,,,,,"[-36.568127, -36.784687, -36.320625, -35.670937]",25.27689758998742,0.21666666666666665,"[Sag(val=0.09801757, steady_state=-97.5804, current_inj=-200.0), Sag(val=0.10731204, steady_state=-94.4702, current_inj=-170.0)]","[3.6, 3.7, 3.8, 4.0]","[84.02625, 83.80969, 82.97438, 82.29375]","[93.36250305175781, 76.19062943892045, 75.4312549937855, 63.3028822678786]",DRD,50.76923076923077,"[Tau(val=70.4, steady_state=-55.908455, current_inj=40.0)]",16.61640978169382,6.022820524049081,0.6793290043290042,0.5086920117777654,-2715492824891646.0,-36.33609390258789,0.41765671968460083,83.27601623535156,77.07181743808559,3.7750000000000004
222,JJB221219/t31,DRD221219b,FP,TCB2,3,1,,,,,,"[-36.75375, -36.351562, -34.99031, -35.980312, -34.340626]",21.602716338335586,0.2166666666666667,"[Sag(val=0.12436163, steady_state=-96.72368, current_inj=-200.0), Sag(val=0.093972936, steady_state=-93.18502, current_inj=-170.0)]","[3.5, 4.0, 3.8, 3.7, 3.5]","[84.3975, 83.43844, 81.52031, 82.29375, 80.15906]","[84.39749908447266, 64.18341416579027, 74.1093722256747, 74.8124972256747, 89.06561957465277]",DRD,46.15384615384618,"[Tau(val=61.6, steady_state=-53.37129, current_inj=40.0)]",16.61640978169382,6.022820524049081,0.6793290043290042,0.5086920117777654,-2715492824891646.0,-35.683311462402344,0.8903552293777466,82.36180877685547,77.31368045525302,3.7
227,JJB221223/t10,DRD221223a,FP,TCB2,1,1,,,,,,"[-39.56906, -33.19594, -32.236874, -34.804688, -33.721874]",12.462624590953588,1.1000000000000003,"[Sag(val=0.22629406, steady_state=-115.786835, current_inj=-60.0), Sag(val=0.16438727, steady_state=-113.210464, current_inj=-55.0)]","[3.3, 3.0, 2.9, 3.9, 3.4]","[77.99344, 70.63031, 68.99062, 70.568436, 69.39281]","[59.99495286207932, 64.20937278053977, 68.9906234741211, 37.14128193102385, 49.56629071916853]",DRD,30.000000000000004,"[Tau(val=49.9, steady_state=-47.737446, current_inj=30.0), Tau(val=42.5, steady_state=-57.88989, current_inj=25.0)]",16.61640978169382,6.022820524049081,0.6793290043290042,0.5086920117777654,-2715492824891646.0,-34.7056884765625,2.569220781326294,71.51512145996094,55.980504353386515,3.3
228,JJB221223/t11,DRD221223a,FP,TCB2,2,1,,,,,,"[-37.77469, -34.30969, -38.702812, -33.969376, -32.360626, -31.587187, -33.78375, -30.040312, -30.195, -31.958437, -30.380625, -30.349688]",11.443385158787427,1.3000000000000003,"[Sag(val=0.20277655, steady_state=-117.92644, current_inj=-60.0), Sag(val=0.13409, steady_state=-115.29212, current_inj=-55.0)]","[3.0, 3.0, 2.9, 3.1, 3.2, 3.6, 3.5, 2.9, 2.9, 3.3, 3.1, 3.2]","[74.65219, 71.06344, 76.16812, 69.70219, 66.14438, 63.390938, 66.948746, 62.122498, 61.627502, 63.70031, 61.318123, 61.03969]","[74.65219116210938, 64.60312583229758, 84.63124593098958, 63.36562416770241, 55.12031555175781, 37.28878694422105, 44.63249715169271, 56.474997780539766, 56.02500221946022, 45.500221252441406, 51.098435719807945, 46.95360623873197]",DRD,33.07692307692307,"[Tau(val=52.4, steady_state=-49.28853, current_inj=30.0), Tau(val=39.0, steady_state=-58.644844, current_inj=25.0)]",16.61640978169382,6.022820524049081,0.6793290043290042,0.5086920117777654,-2715492824891646.0,-32.95101547241211,2.7773327827453613,66.4898452758789,56.69550416264599,3.141666666666667
229,JJB221223/t12,DRD221223a,FP,TCB2,3,1,,,,,,"[-38.331562, -34.619064, -38.919376, -35.73281, -30.875626, -31.185, -29.390625, -33.629063, -31.185, -31.618126, -30.256874, -28.679062]",11.380826613382798,1.3000000000000003,"[Sag(val=0.19443896, steady_state=-116.72879, current_inj=-60.0), Sag(val=0.14294888, steady_state=-114.00809, current_inj=-55.0)]","[2.9, 3.2, 2.9, 3.4, 3.1, 3.1, 3.0, 3.7, 2.9, 3.3, 3.2, 2.9]","[76.725, 71.55844, 75.14719, 70.87781, 63.73125, 63.1125, 60.01875, 66.39188, 63.23625, 61.65844, 59.6475, 57.6675]","[76.7249984741211, 55.04495474008413, 83.49687364366319, 59.064839680989586, 49.02403904841496, 52.593749364217125, 54.56249930641867, 39.05404483570772, 63.23625183105469, 47.42956895094651, 42.605356488909045, 52.4249995838512]",DRD,33.07692307692307,"[Tau(val=49.5, steady_state=-47.2472, current_inj=30.0), Tau(val=38.1, steady_state=-58.097267, current_inj=25.0)]",16.61640978169382,6.022820524049081,0.6793290043290042,0.5086920117777654,-2715492824891646.0,-32.86851501464844,3.240065574645996,65.81437683105469,56.27184799569816,3.133333333333333
254,JJB230104/t7,DRD230104a,FP,TCB2,1,1,,,,,,"[-42.57, -43.59094, -43.56, -44.457188, -42.910313]",26.25503644878534,1.1999999999999988,"[Sag(val=0.021709822, steady_state=-142.37657, current_inj=-60.0), Sag(val=0.017521493, steady_state=-139.5939, current_inj=-55.0)]","[4.3, 4.9, 4.9, 5.2, 4.8]","[54.32625, 55.96594, 56.399063, 57.07969, 55.96594]","[45.271873474121094, 43.05072197547326, 40.28504507882255, 40.771206447056365, 43.05072197547326]",DRD,15.83333333333332,"[Tau(val=59.6, steady_state=-61.897243, current_inj=15.0), Tau(val=44.9, steady_state=-69.71565, current_inj=10.0)]",16.61640978169382,6.022820524049081,0.6793290043290042,0.5086920117777654,-2715492824891646.0,-43.417686462402344,0.6491276621818542,55.9473762512207,42.48591379018931,4.82
255,JJB230104/t8,DRD230104a,FP,TCB2,2,1,,,,,,"[-42.29156, -42.105938, -40.404373, -41.23969, -42.879375, -41.085]",20.99969742987222,1.0999999999999994,"[Sag(val=0.019186046, steady_state=-143.82664, current_inj=-60.0), Sag(val=0.01892331, steady_state=-140.67857, current_inj=-55.0)]","[4.7, 5.0, 4.7, 4.9, 6.2, 5.0]","[55.6875, 56.832188, 54.945, 56.30625, 57.760315, 56.739372]","[42.83653846153846, 40.5944197518485, 42.26538438063401, 40.21875108991351, 27.504911876860117, 40.5281230381557]",DRD,19.39393939393938,"[Tau(val=48.0, steady_state=-55.55226, current_inj=20.0), Tau(val=36.0, steady_state=-64.45416, current_inj=15.0)]",16.61640978169382,6.022820524049081,0.6793290043290042,0.5086920117777654,-2715492824891646.0,-41.667659759521484,0.8334807753562927,56.37843704223633,38.99135476649172,5.083333333333333
256,JJB230104/t9,DRD230104a,FP,TCB2,3,1,,,,,,"[-41.95125, -40.651875, -40.373436, -40.49719, -40.59, -40.12594]",20.618377142869345,1.0999999999999996,"[Sag(val=0.02381299, steady_state=-144.0289, current_inj=-60.0), Sag(val=0.028505184, steady_state=-140.3798, current_inj=-55.0)]","[4.8, 4.8, 5.0, 5.1, 5.1, 5.1]","[55.81125, 55.532814, 55.563747, 56.089687, 56.615623, 55.81125]","[42.93172983022836, 39.66629573277065, 39.688391004289905, 40.064062391008655, 37.7437489827474, 39.86517769949777]",DRD,19.69696969696969,"[Tau(val=34.3, steady_state=-56.068913, current_inj=20.0), Tau(val=30.9, steady_state=-64.57913, current_inj=15.0)]",16.61640978169382,6.022820524049081,0.6793290043290042,0.5086920117777654,-2715492824891646.0,-40.69827651977539,0.5855686068534851,55.9040641784668,39.99323427342379,4.983333333333333
264,JJB230104/t22,DRD230104b,FP,TCB2,1,1,,,,,,"[-32.762814, -29.792812, -30.195, -29.205, -27.225, -27.905624]",8.557989853545797,0.8000000000000002,"[Sag(val=0.068811566, steady_state=-110.592735, current_inj=-60.0), Sag(val=0.05517287, steady_state=-108.41641, current_inj=-55.0)]","[4.3, 4.4, 4.9, 4.6, 4.5, 4.6]","[69.5475, 63.36, 61.96781, 61.101562, 57.1725, 58.68844]","[49.67678615025112, 42.24000040690104, 34.426561991373696, 38.1884765625, 38.11500040690104, 36.68027400970459]",DRD,27.5,"[Tau(val=43.8, steady_state=-53.99943, current_inj=30.0), Tau(val=30.4, steady_state=-61.701305, current_inj=25.0)]",16.61640978169382,6.022820524049081,0.6793290043290042,0.5086920117777654,-2715492824891646.0,-29.514375686645508,1.7803632020950317,61.972965240478516,39.887849921271915,4.55
265,JJB230104/t23,DRD230104b,FP,TCB2,2,1,,,,,,"[-33.598125, -30.195, -28.555313, -33.04125, -29.359688, -28.33875, -28.060312, -27.194063, -26.35875, -26.760937, -26.946562, -26.327812]",8.284707763880467,1.0000000000000007,"[Sag(val=0.07037859, steady_state=-114.595566, current_inj=-60.0), Sag(val=0.060373, steady_state=-112.5701, current_inj=-55.0)]","[4.5, 4.7, 4.5, 4.4, 4.5, 4.7, 4.8, 4.9, 4.7, 4.8, 4.9, 5.0]","[71.001564, 62.772186, 59.771248, 70.22812, 63.762188, 59.369064, 58.03875, 56.584686, 54.914062, 54.883125, 55.285313, 53.398125]","[44.375977516174316, 34.873436821831596, 37.35702991485596, 50.16294206891742, 42.50812530517578, 37.10566520690918, 34.14044099695543, 35.36542892456055, 34.3212890625, 32.284191355985755, 32.520772148581116, 29.665624830457897]",DRD,41.66666666666665,"[Tau(val=32.5, steady_state=-56.9131, current_inj=40.0), Tau(val=26.0, steady_state=-63.394176, current_inj=35.0)]",16.61640978169382,6.022820524049081,0.6793290043290042,0.5086920117777654,-2715492824891646.0,-28.728044509887695,2.3500099182128906,60.00070571899414,37.05674367940875,4.7
271,JJB230104/t31,DRD230104c,FP,TCB2,1,1,,,,,,"[-35.547188, -35.825626, -33.19594, -33.53625, -31.123125, -31.710938, -33.350624, -33.443436]",9.660650501779692,0.9,"[Sag(val=0.1816867, steady_state=-120.952286, current_inj=-60.0), Sag(val=0.102990985, steady_state=-117.55359, current_inj=-55.0)]","[3.3, 3.0, 3.2, 3.4, 3.2, 3.3, 3.4, 3.5]","[78.82875, 77.68407, 74.28094, 73.41469, 70.72312, 71.40375, 72.82687, 72.36281]","[65.69062550862631, 77.68406677246094, 67.52812472256747, 56.47283700796274, 64.29374694824219, 59.503122965494796, 56.02067213792067, 55.663698636568505]",DRD,28.333333333333325,"[Tau(val=26.4, steady_state=-52.887794, current_inj=25.0), Tau(val=25.0, steady_state=-58.491932, current_inj=20.0)]",16.61640978169382,6.022820524049081,0.6793290043290042,0.5086920117777654,-2715492824891646.0,-33.46664047241211,1.523161768913269,73.94062042236328,62.85711183748045,3.2874999999999996
272,JJB230104/t32,DRD230104c,FP,TCB2,2,1,,,,,,"[-36.135, -34.247814, -34.77375, -30.782812, -32.26781]",9.980570504360482,0.7000000000000002,"[Sag(val=0.092368565, steady_state=-123.15756, current_inj=-60.0), Sag(val=0.07745201, steady_state=-119.21057, current_inj=-55.0)]","[3.0, 3.3, 4.0, 3.1, 3.2]","[76.78687, 74.86875, 74.65219, 70.19719, 72.08437]","[76.78687286376953, 57.59134732759916, 41.47343953450521, 63.815626664595165, 60.07031122843425]",DRD,28.57142857142857,"[Tau(val=32.1, steady_state=-46.44807, current_inj=30.0), Tau(val=24.5, steady_state=-53.70635, current_inj=25.0)]",16.61640978169382,6.022820524049081,0.6793290043290042,0.5086920117777654,-2715492824891646.0,-33.64143753051758,1.893476128578186,73.71788024902344,59.947519523780656,3.3200000000000003
273,JJB230104/t33,DRD230104c,FP,TCB2,3,1,,,,,,"[-36.63, -35.175938, -33.443436, -31.710938]",9.757453849899584,0.8000000000000002,"[Sag(val=0.10911398, steady_state=-123.71088, current_inj=-60.0), Sag(val=0.0762308, steady_state=-119.92832, current_inj=-55.0)]","[3.0, 4.5, 3.4, 3.3]","[77.9625, 75.76594, 73.29094, 70.351875]","[77.9625015258789, 32.94171208920687, 56.377645639272835, 54.11682715782752]",DRD,29.166666666666664,"[Tau(val=29.0, steady_state=-46.697193, current_inj=30.0), Tau(val=26.0, steady_state=-53.405327, current_inj=25.0)]",16.61640978169382,6.022820524049081,0.6793290043290042,0.5086920117777654,-2715492824891646.0,-34.24007797241211,1.8451799154281616,74.34281158447266,55.34967160304653,3.55
282,JJB230108/t7,DRD230108a,FP,TCB2,1,1,,,,,,"[-38.73375, -36.320625, -36.568127, -34.4025, -37.558125, -34.557186]",14.598081114030178,1.1000000000000003,"[Sag(val=0.11095205, steady_state=-141.45001, current_inj=-60.0), Sag(val=0.027191745, steady_state=-134.82466, current_inj=-55.0)]","[4.1, 4.3, 4.8, 4.3, 4.9, 4.4]","[65.556564, 63.978752, 63.298126, 60.451874, 63.793125, 61.1325]","[46.82611737932478, 42.65250142415365, 33.31480327405428, 37.78242111206055, 33.57532902767784, 38.20781230926514]",DRD,24.39393939393939,"[Tau(val=39.6, steady_state=-53.419273, current_inj=25.0), Tau(val=36.4, steady_state=-61.999805, current_inj=20.0)]",16.61640978169382,6.022820524049081,0.6793290043290042,0.5086920117777654,-2715492824891646.0,-36.35671615600586,1.538231372833252,63.03515625,38.72649742108937,4.466666666666666
283,JJB230108/t8,DRD230108a,FP,TCB2,2,1,,,,,,"[-40.12594, -34.68094, -35.05219, -36.3825, -33.505314]",14.489787319672208,1.3,"[Sag(val=0.06356946, steady_state=-138.1421, current_inj=-60.0), Sag(val=0.040346548, steady_state=-132.08597, current_inj=-55.0)]","[5.6, 4.5, 4.5, 4.8, 4.5]","[68.217186, 61.349064, 62.27719, 63.1125, 59.740314]","[26.237379220815804, 36.087684631347656, 38.92324447631836, 37.124999551212085, 37.33769655227661]",DRD,26.025641025641015,"[Tau(val=37.6, steady_state=-54.330105, current_inj=25.0), Tau(val=37.2, steady_state=-63.040188, current_inj=20.0)]",16.61640978169382,6.022820524049081,0.6793290043290042,0.5086920117777654,-2715492824891646.0,-35.949378967285156,2.281165838241577,62.93925094604492,35.1422008863941,4.779999999999999
284,JJB230108/t9,DRD230108a,FP,TCB2,3,1,,,,,,"[-40.31156, -37.650936, -36.10406, -34.185936, -36.01125, -35.05219]",13.928168575219889,1.2000000000000002,"[Sag(val=0.085090026, steady_state=-140.42085, current_inj=-60.0), Sag(val=0.06792447, steady_state=-133.36441, current_inj=-55.0)]","[4.5, 4.9, 4.6, 4.6, 5.0, 5.0]","[66.825, 64.56656, 62.52469, 59.61656, 61.75125, 60.297188]","[41.76562309265137, 35.87031046549479, 36.779228659237134, 35.06856581744026, 34.306250678168404, 31.7353620027241]",DRD,24.99999999999999,"[Tau(val=40.1, steady_state=-53.93757, current_inj=25.0), Tau(val=35.8, steady_state=-62.77185, current_inj=20.0)]",16.61640978169382,6.022820524049081,0.6793290043290042,0.5086920117777654,-2715492824891646.0,-36.55265426635742,1.9867358207702637,62.59687423706055,35.92089011928601,4.766666666666667
293,JJB230108/t26,DRD230108b,FP,TCB2,1,1,,,,,,"[-41.23969, -40.68281, -39.72375, -41.05406, -39.630936, -39.012188]",15.525013761622157,1.2999999999999992,"[Sag(val=0.1152802, steady_state=-124.64521, current_inj=-60.0), Sag(val=0.07042748, steady_state=-120.680824, current_inj=-55.0)]","[6.7, 9.4, 9.5, 13.7, 10.9, 10.1]","[63.26719, 64.07156, 63.390938, 64.41187, 63.514687, 62.83406]","[45.19084930419922, 40.04472732543945, 42.26062520345052, 40.25742053985596, 39.69667911529541, 41.889373779296875]",DRD,15.256410256410243,"[Tau(val=46.5, steady_state=-54.953556, current_inj=15.0), Tau(val=39.3, steady_state=-60.897312, current_inj=10.0)]",16.61640978169382,6.022820524049081,0.6793290043290042,0.5086920117777654,-2715492824891646.0,-40.223907470703125,0.8166595697402954,63.58171463012695,41.556612544589576,10.049999999999999
294,JJB230108/t27,DRD230108b,FP,TCB2,2,1,,,,,,"[-42.415314, -40.775623, -41.8275, -41.58, -42.075, -39.8475, -40.620937, -40.899376, -39.445312]",14.758498920145186,1.2999999999999996,"[Sag(val=0.087466374, steady_state=-125.74238, current_inj=-60.0), Sag(val=0.051353086, steady_state=-121.949326, current_inj=-55.0)]","[7.3, 6.7, 14.1, 14.1, 18.4, 11.2, 14.7, 17.0, 12.2]","[63.79313, 61.875, 64.13344, 64.19531, 64.99969, 62.6175, 63.081562, 63.793125, 61.99875]","[37.525369980755976, 41.25, 20.68820584204889, 37.76194852941177, 21.66656239827474, 36.83382370892693, 39.425976276397705, 35.44062508477105, 38.74921798706055]",DRD,14.102564102564095,"[Tau(val=39.4, steady_state=-60.24315, current_inj=10.0), Tau(val=34.8, steady_state=-66.09444, current_inj=5.0)]",16.61640978169382,6.022820524049081,0.6793290043290042,0.5086920117777654,-2715492824891646.0,-41.05406188964844,0.9488624930381775,63.38750457763672,34.37130331196085,12.855555555555556
295,JJB230108/t28,DRD230108b,FP,TCB2,3,1,,,,,,"[-42.94125, -42.600937, -40.21875, -40.620937, -41.301563, -40.373436, -39.074062, -40.095, -40.187813]",13.88600228129058,1.2999999999999996,"[Sag(val=0.08066457, steady_state=-127.2234, current_inj=-60.0), Sag(val=0.041983105, steady_state=-123.21521, current_inj=-55.0)]","[8.3, 8.2, 10.1, 11.8, 16.5, 14.8, 13.8, 16.2, 15.5]","[63.329063, 62.49375, 61.689377, 62.431877, 63.36, 61.875, 60.854065, 61.936874, 62.40094]","[33.331086008172285, 39.058594703674316, 36.28786872414982, 34.6843761867947, 30.171428862072172, 34.375, 33.80781385633681, 34.409374660915795, 29.714733305431547]",DRD,14.102564102564095,"[Tau(val=42.3, steady_state=-59.752758, current_inj=10.0), Tau(val=36.6, steady_state=-65.923546, current_inj=5.0)]",16.61640978169382,6.022820524049081,0.6793290043290042,0.5086920117777654,-2715492824891646.0,-40.82374954223633,1.1774426698684692,62.26344299316406,33.98225292306083,12.799999999999999
302,JJB230108/t44,DRD230108c,FP,TCB2,1,1,,,offset,,,"[-61.1325, -58.812187, -60.11156, -62.431873, -59.77125, -57.265312, -56.584686, -57.884064, -56.460938, -56.925, -56.832188, -58.564686]",15.4130714825509,1.1999999999999995,"[Sag(val=0.17527139, steady_state=-122.28573, current_inj=-30.0), Sag(val=0.10785292, steady_state=-118.843025, current_inj=-25.0)]","[3.2, 3.0, 3.4, 3.0, 3.6, 3.1, 3.0, 3.3, 3.0, 3.0, 3.1, 3.6]","[81.241875, 78.79781, 79.07625, 82.10812, 78.148125, 75.33281, 73.97156, 75.20906, 73.87875, 74.404686, 73.84781, 75.64218]","[73.85624972256747, 78.79781341552734, 60.827883206881005, 82.10812377929688, 52.09874979654948, 68.4843722256747, 73.9715576171875, 62.674217224121094, 73.87875366210938, 74.4046859741211, 67.13437167080966, 50.428120930989586]",DRD,17.49999999999999,"[Tau(val=37.0, steady_state=-79.512344, current_inj=15.0), Tau(val=35.3, steady_state=-86.391045, current_inj=10.0)]",16.61640978169382,6.022820524049081,0.6793290043290042,0.5086920117777654,-2715492824891646.0,-58.5646858215332,1.8629409074783325,76.80492401123047,68.22207493548626,3.191666666666667
303,JJB230108/t45,DRD230108c,FP,TCB2,2,1,,,offset,,,"[-60.48281, -61.00875, -62.33906, -59.461876, -56.925, -59.338123, -56.832188, -58.13156, -57.574688, -57.915, -58.348125]",15.337972783602869,1.3999999999999986,"[Sag(val=0.13876939, steady_state=-123.5248, current_inj=-30.0), Sag(val=0.0910203, steady_state=-119.763916, current_inj=-25.0)]","[3.1, 3.3, 3.0, 3.4, 3.0, 3.6, 3.0, 3.5, 3.7, 3.3, 4.1]","[78.85969, 80.25188, 80.65406, 76.9725, 73.69312, 75.67313, 72.79594, 74.06438, 73.19813, 73.47656, 73.755]","[78.85968780517578, 66.8765640258789, 89.61562262641058, 59.2096182016226, 66.9937480579723, 47.29570388793945, 66.1781241677024, 52.90312630789621, 45.74882984161377, 56.52043269230769, 35.12142726353237]",DRD,18.57142857142856,"[Tau(val=41.0, steady_state=-80.42929, current_inj=15.0), Tau(val=31.0, steady_state=-86.60421, current_inj=10.0)]",16.61640978169382,6.022820524049081,0.6793290043290042,0.5086920117777654,-2715492824891646.0,-58.94156265258789,1.6805338859558105,75.76313018798828,60.48389862527747,3.3636363636363638
